,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,input_15,input_16,input_17,input_18,input_19,input_20,input_21,input_22,input_23,input_24,input_25,input_26,input_27,input_28,input_29,input_30,input_31,input_32,input_33,input_34,input_35,input_36,input_37,input_38,input_39,input_40,input_41,input_42,input_43,input_44,input_45,input_46,input_47,input_48,input_49,input_50,input_51,input_52,input_53,input_54,input_55,input_56,input_57,input_58,input_59,input_60,input_61,input_62,input_63,input_64,input_65,input_66,input_67,input_68,input_69,input_70,input_71,input_72,input_73,input_74,input_75,input_76,input_77,input_78,input_79,input_80,input_81,input_82,input_83,input_84,input_85,input_86,input_87,input_88,input_89,input_90,input_91,input_92,input_93,input_94,input_95,input_96,input_97,input_98,input_99,input_100,input_101,input_102,input_103,input_104,input_105,input_106,input_107,input_108,input_109,input_110,input_111,input_112,input_113,input_114,input_115,input_116,input_117,input_118,input_119,input_120,input_121,input_122,input_123,input_124,input_125,input_126
neuron_27,1.4905778e-34,-1.3712038e-34,1.0395778e-34,-5.03329e-34,8.428262e-35,2.7234987e-34,1.055539e-34,2.1032443e-34,-1.8910736e-34,2.9555177e-34,4.068122e-35,-8.3014657e-35,-4.449005e-35,-4.7447755e-34,3.3894792e-34,2.620261e-34,4.295535e-34,2.1536227e-34,-3.016051e-34,-7.7744556e-35,3.385201e-35,-1.2888928e-34,-3.8940409e-35,-5.3818314e-34,-3.0401801e-34,-3.3356177e-34,2.8101304e-34,3.0124846e-34,3.8521933e-34,-5.176563e-34,3.9190284e-34,-5.6328174e-35,-3.721929e-35,-1.804131e-34,-4.295789e-34,-2.45358e-34,5.600012e-34,-3.5818516e-34,3.76036e-34,5.060988e-34,-1.3186117e-34,2.4120405e-34,1.9869342e-34,-5.2878543e-34,-4.7459815e-35,-8.9807654e-35,-2.6027716e-34,1.6760522e-34,-5.4674575e-34,2.155251e-34,-4.9523577e-34,3.0658803e-34,2.10096e-34,-3.1055385e-34,8.94441e-36,4.807074e-34,-1.3705814e-34,4.147469e-34,3.8859354e-34,2.9840698e-34,4.2271236e-35,3.1560572e-34,-4.0368005e-34,9.650882e-35,-2.633651e-34,5.0464193e-34,-3.9943647e-34,-4.717399e-35,3.4947413e-34,-5.540748e-35,5.6170685e-34,5.87468e-35,3.502463e-34,-2.4504144e-12,1.2341387e-34,-3.89766e-34,1.1418619e-34,-3.3802056e-34,-5.5067686e-34,4.1670834e-34,5.3179603e-34,-5.6358553e-34,-6.436695e-35,-3.3959407e-34,-2.2823968e-34,-4.48828e-34,1.1065369e-34,4.795782e-34,-1.225463e-34,-4.111409e-34,1.090755e-34,5.54536e-34,-5.565141e-34,-1.9875539e-34,3.1386507e-34,-5.6542426e-35,2.1003136e-34,2.9594055e-34,5.474057e-35,-2.0480353e-34,-8.164598e-35,-1.8391527e-35,2.4281893e-34,4.0345317e-34,4.3517715e-34,1.175206e-34,4.9864544e-34,-2.2753897e-34,-4.596125e-34,4.6527683e-34,6.4458095e-35,2.5786236e-35,-5.712839e-34,9.0243206e-35,1.7226319e-35,-5.6213995e-34,2.6606947e-34,9.4376584e-35,3.7973978e-34,-7.5644783e-35,-2.5967462e-34,-1.1406593e-34,5.208584e-34,1.0310316e-34,-3.560318e-34,-2.6138265e-35
neuron_28,-8.811446e-35,-4.893365e-34,4.4363956e-34,5.2169064e-34,8.030391e-35,-2.9127802e-34,-1.5415281e-34,-1.8522352e-34,-5.0147287e-34,-1.3283907e-34,7.676863e-35,-4.609602e-34,5.5958293e-34,-5.282026e-34,3.4369067e-34,3.7651162e-34,2.015788e-34,-2.507564e-34,5.3509577e-34,1.4939477e-35,3.792223e-34,-3.0586735e-34,4.1890486e-35,8.7102496e-36,4.532227e-34,2.2046105e-34,4.5106556e-34,-4.7169865e-34,1.5274927e-34,5.6713415e-34,1.5537927e-34,1.7889617e-34,5.171403e-34,1.979624e-34,9.817123e-36,3.225541e-34,-1.4442316e-34,3.4101624e-34,-3.48491e-34,-4.161755e-34,5.284582e-35,1.1333058e-34,-3.9111594e-34,-1.8739331e-34,3.1003514e-35,1.3916207e-34,2.9210548e-34,-3.942892e-34,4.2075525e-34,-2.0965906e-34,3.4325069e-34,-2.9367605e-34,2.8469348e-34,4.916133e-34,2.8126669e-34,4.611626e-34,6.2177866e-35,-3.3198716e-35,-4.31953e-34,4.657089e-34,1.965453e-34,-3.6084435e-34,-1.5897576e-34,-1.0005938e-34,-2.9161443e-34,5.2005982e-34,8.3105545e-35,-1.227584e-34,5.362058e-34,2.0890224e-34,1.2202366e-35,-1.2979937e-34,-1.8700694e-34,4.203962e-34,4.7054506e-34,-3.057402e-34,-3.0877821e-34,-3.628729e-34,-1.4901779e-34,1.1852794e-34,-6.7889574e-35,-2.1457272e-34,2.078837e-34,2.3784962e-34,-1.2601143e-34,-4.6288763e-35,4.5698978e-34,3.7749844e-34,3.1661757e-34,-1.9493893e-34,2.080333e-34,-1.8354375e-34,-4.699559e-34,-3.3335739e-34,-2.3544233e-35,2.2118602e-34,1.7170896e-34,-5.363438e-34,1.4408025e-34,8.030601e-35,1.5920234e-35,-4.7738295e-35,2.1315988e-34,2.5042034e-34,-2.8060887e-35,-4.8069233e-34,4.2474266e-34,-5.6334446e-34,-1.6815757e-34,5.7652828e-34,3.341497e-34,4.397058e-34,4.278401e-34,-3.2163867e-34,2.5472963e-34,-4.9115166e-34,-5.8817623e-34,4.429269e-34,-1.2751157e-34,2.3000942e-34,-4.720295e-34,-1.9945492e-34,1.1496102e-34,-5.332877e-34,2.386907e-34,-6.288858e-35
neuron_29,4.7446924e-35,5.3908437e-34,-2.7276292e-10,2.9755098e-34,-4.421724e-34,8.0704173e-35,-3.4133849e-34,2.1918738e-34,4.652562e-34,-4.0140855e-34,2.3643077e-35,-5.8676587e-34,-8.828205e-35,-2.8938605e-34,-4.2625005e-34,3.6265723e-34,5.8296447e-34,3.0498525e-06,-2.4531068e-34,5.3230117e-34,-3.3207706e-34,-2.3720668e-34,2.4669733e-34,-2.6615171e-34,-3.254459e-34,-4.7359065e-34,5.4506934e-34,-2.6659897e-34,-2.095253e-34,-1.1627164e-34,-3.1084805e-34,-4.3246127e-35,-1.2034266e-34,-5.4449495e-35,2.2756211e-34,2.4993508e-34,1.6359876e-12,-5.0469997e-34,-3.940401e-34,3.9717162e-34,-7.644956e-35,-1.7541735e-34,2.6999209e-34,4.4982335e-34,1.8768318e-34,2.9220391e-08,-1.0354118e-34,2.0866035e-34,1.9988804e-34,-2.3184495e-34,-3.4010798e-34,4.7309533e-34,-2.3353032e-35,-2.9943515e-34,4.915932e-34,-5.5238977e-34,3.5852798e-34,1.3188312e-35,-3.9046543e-34,-3.7885779e-34,2.2559817e-34,-5.807699e-34,2.8910418e-34,5.541252e-34,2.8723425e-34,2.2867112e-34,-5.0184453e-34,-3.3991208e-34,-2.4787287e-34,3.352069e-34,5.255525e-34,1.0860624e-09,-5.6456776e-34,-2.346522e-35,-3.6283396e-34,-2.585772e-34,-4.790448e-34,-3.4619043e-34,3.2066604e-34,4.7687896e-34,-5.057234e-34,-2.9867769e-34,4.7337745e-34,5.798611e-34,-9.4089507e-35,7.879302e-35,-3.7103891e-34,1.5938381e-34,-1.7344125e-34,-5.3163495e-34,3.50337e-34,3.4352188e-34,1.373727e-34,-2.2230573e-35,3.7578865e-34,1.52234e-34,-8.217555e-12,-1.1929693e-34,1.9423703e-34,-5.031057e-34,1.0028107e-07,5.5248818e-34,-3.88005e-34,-9.87474e-35,-5.36051e-34,1.325987e-34,1.9276565e-34,-5.321786e-34,2.0291898e-34,6.9829884e-09,-2.974757e-34,3.2897238e-34,-2.3594417e-34,-3.2232404e-34,4.5906654e-34,4.15682e-34,-3.6768729e-34,4.679746e-34,2.9088857e-34,-5.4918164e-34,2.741827e-34,2.1989045e-34,3.8873924e-34,-1.18305955e-11,-3.1101087e-34,-2.6785567e-35
neuron_30,0.0054053236,0.04629893,1.1529745e-05,-0.011146026,0.06581549,0.049362373,-0.018993435,-0.042561695,0.03760113,-0.012002115,0.0026729365,0.0027048585,0.022989232,0.0012545438,0.0028480652,0.00075182016,-0.008526275,0.009286388,-0.013523101,0.014707517,-0.027655348,-0.0021160014,-0.0033669756,0.0027296294,9.088921e-05,-0.003305922,0.012904318,-0.016988227,0.00033242995,-1.7645946e-14,0.003841049,-0.0033313397,0.020894049,-0.020769697,-0.016291188,0.005764243,0.0060098264,-0.00028876305,2.6970285e-34,0.0052813273,3.2079388e-34,-0.024115065,0.028514426,0.0038246112,0.039706197,-0.021085914,-0.06654687,0.0151753025,-0.028941792,-0.010410809,-0.00017042708,2.7929055e-14,-0.0034053037,0.0003075296,0.00016768112,0.0010870028,0.0016975703,0.00078938156,0.0014809986,-0.0022422592,0.024590114,0.0023851814,-0.0159038,-0.0034920888,6.409304e-05,-0.00020116806,-0.017313356,0.008579565,0.011746437,0.0052860077,-7.0289935e-22,0.00034494235,-0.025899544,-1.7726811e-17,0.0006955025,-2.9554916e-27,0.0006478007,0.015552198,0.002654775,0.0027375082,0.0009380417,0.0006711929,0.0029582363,0.00050209096,0.009369178,0.00021936503,0.0014166646,6.6288936e-05,0.00029036292,0.007594522,0.018653195,-3.0061587e-09,-0.031148314,0.0011311733,2.5634492e-05,-0.0002449739,1.0533996e-05,0.0132647315,-3.7638227e-34,7.6285316e-05,2.3852244e-05,0.0079909405,0.0071132854,-0.0014982583,0.002378703,0.0004782378,0.00046433465,0.0008325433,-0.014750735,-5.000967e-35,4.189378e-34,0.009059749,-2.4767235e-08,-0.009224054,0.02212513,-0.0012905955,8.402327e-05,0.011196686,0.00052440685,0.00037621602,-0.013125091,-0.013435791,0.012426161,-0.020909514,1.2874257e-33,-0.00059371383
neuron_31,0.09004426,-0.021833764,-3.926556e-06,-0.031784937,0.08303349,0.03497683,0.0391546,-0.091213614,0.044967994,0.05669321,0.03688657,0.0010491877,0.049485516,0.012289965,0.011640345,0.008071175,-0.02938457,0.019720372,0.001795463,0.018061854,-0.034547318,-0.00046410397,0.0056298706,-0.016714104,0.0006296247,-9.656362e-06,0.01011158,-0.011841189,-0.00042620295,3.90612e-34,0.008191281,-0.007521081,0.0349603,-0.041815083,-0.013848741,0.0017514745,-9.53925e-07,1.4416377e-06,-5.4396e-34,0.0006911693,1.805279e-34,0.023284232,-0.013946306,-0.009987969,0.0134623395,-0.020046348,0.006898743,0.024611156,-0.027264103,-0.0151146315,0.0010235569,8.2918766e-15,-0.0037048296,0.0007260861,0.0016017398,-5.5791897e-06,0.003542082,0.003380097,0.0043223104,0.00249014,-0.011338162,0.004053503,0.028872896,0.01291548,-0.00021314555,-0.00035875442,-0.04418249,0.0076747835,-0.0040970934,0.009247852,9.572816e-22,0.00048795092,-0.055731546,2.3491211e-17,0.0020356386,-7.2766045e-20,0.0072506117,0.0007537336,0.00037368148,0.015769705,0.0007472028,0.002054756,0.004052609,0.0008867609,0.0139852585,-0.0010921832,0.0006515795,0.00035794204,0.0009942177,0.014829787,0.0073944237,-2.18183e-07,-0.050073046,-6.1840186e-15,-2.55943e-05,0.00020792031,2.8813438e-05,0.0868796,-0.008827025,0.010940023,0.00014081772,-0.0009823819,0.004068456,-0.0007190879,0.0034636632,0.0010853477,0.0006757517,0.0010458474,-0.028692387,-0.008378262,-0.0023951826,0.013466371,-0.0070059444,-0.009200343,0.0036619888,0.001978547,0.00044542438,0.0016042445,0.002715084,0.07625765,0.06036689,0.0020206093,0.028265392,-0.020046348,0.0005313455,0.053890623
neuron_32,-3.2928868e-34,-5.64095e-34,-1.7594609e-34,5.287263e-34,-2.363135e-34,-2.7387618e-34,1.8873709e-34,3.3706166e-34,5.907803e-34,-3.35797e-34,-6.809914e-35,-7.7707064e-35,-4.418785e-34,-2.1095628e-34,2.629909e-34,-5.2152497e-34,-5.454291e-34,-4.8705056e-34,1.262817e-34,2.3432e-34,-3.5065033e-34,-3.2384089e-34,5.385974e-35,-4.999356e-34,-3.660701e-34,3.9324667e-34,1.2107436e-34,-5.1443003e-34,5.624546e-34,-3.4138099e-34,-1.275923e-35,4.4765484e-34,2.1008424e-34,-2.1597952e-34,5.356479e-34,4.9214987e-34,2.3743622e-34,5.3826194e-34,-4.6793317e-34,-3.5407446e-34,5.0518183e-34,1.9189578e-34,-5.712355e-34,4.6404954e-34,2.835617e-34,-3.9373978e-34,2.8192354e-34,4.9634744e-34,-3.1132527e-34,4.0059805e-34,7.262677e-35,8.271418e-35,3.761778e-34,-1.9883363e-34,4.2110225e-34,4.5922583e-34,5.636663e-34,3.4986328e-34,4.9967133e-34,-5.1774226e-34,3.8558286e-34,4.8786586e-35,-4.885918e-34,-5.4361264e-35,1.614447e-34,-4.5892975e-34,-5.4446515e-34,-5.2328026e-34,2.3630008e-35,-9.36803e-35,-3.3600882e-34,-3.9866955e-34,-1.8848486e-34,-2.4029442e-34,4.856124e-34,5.186737e-35,-5.066988e-34,-1.0543372e-34,-5.7029797e-34,-4.350152e-34,1.4654288e-34,-4.5249645e-34,-4.1428214e-34,4.6995084e-34,4.5565146e-34,-3.9453677e-34,-2.515361e-34,-1.5400785e-34,4.0593213e-34,4.6078336e-34,-2.8654916e-34,-3.6776535e-34,-4.5124537e-34,-7.262677e-35,4.254486e-34,-3.812424e-34,-4.8868303e-34,2.6968972e-34,-2.020763e-34,-4.50071e-34,-7.6894986e-35,4.40772e-34,-3.6280986e-34,-1.9623994e-34,8.1058945e-35,-5.342808e-35,9.5947844e-35,5.4437373e-34,-2.0822046e-35,-6.2725297e-35,-5.082464e-34,5.696393e-34,2.2168917e-34,-4.0677253e-35,3.0207055e-34,2.682733e-34,-4.8251114e-34,5.8721774e-34,3.2565234e-34,4.113231e-34,-4.0351048e-34,1.1038565e-34,2.1321863e-34,-4.2837494e-35,-5.0113046e-34,-5.134897e-34
neuron_33,-5.4292558e-34,-1.9207284e-34,-6.762913e-35,-3.165261e-34,-3.6862033e-34,-3.0565939e-34,-4.0106857e-34,4.9652e-34,2.3550148e-34,2.8820256e-34,-1.0111015e-34,-2.4048337e-34,6.399632e-11,2.06887e-35,9.326409e-35,3.7570857e-34,-5.574176e-34,6.625472e-35,2.860503e-34,1.0788543e-09,2.842817e-34,7.874026e-35,-6.820494e-35,-5.281702e-34,3.8847452e-07,-2.6952756e-34,-3.4854363e-34,5.08315e-34,7.207452e-35,-5.06965e-34,-5.2443946e-34,2.0922564e-34,2.5049564e-34,2.961873e-34,5.082838e-06,-4.7344725e-34,-7.867905e-35,-1.4886396e-34,-1.43726e-34,-5.258254e-07,-3.3639374e-34,1.7884412e-34,-2.8387784e-34,3.4282558e-34,2.8833627e-34,1.8937026e-34,4.865889e-34,1.23099595e-11,-5.2779696e-34,-2.2857904e-08,1.1328166e-34,-4.1661926e-34,4.0903335e-12,5.116927e-34,2.4172866e-34,2.0452762e-07,2.9853883e-34,-1.2591014e-34,4.0994484e-34,-1.303491e-34,9.9777e-05,5.5872633e-08,3.9886663e-06,-4.615788e-09,-1.7802274e-34,3.2753093e-34,-1.1839717e-07,5.706239e-34,4.711668e-34,9.627074e-35,5.6195655e-35,-8.187171e-35,-5.266641e-34,-4.8856613e-34,-3.8763983e-34,5.670967e-34,1.3927992e-34,1.2683143e-34,4.452001e-34,9.471105e-35,-3.878044e-34,2.9104946e-34,1.4422145e-07,9.994992e-10,5.431431e-07,3.504369e-34,-2.509772e-12,-2.993793e-34,4.8674282e-34,3.3653228e-34,5.192423e-34,-3.4283752e-34,5.5113126e-34,2.1006323e-34,-6.6975444e-35,-6.5142453e-35,-5.3615326e-34,-5.2586695e-34,-2.834644e-34,-4.800528e-34,1.5406525e-34,3.2040272e-13,-9.028678e-35,-1.9431362e-34,1.6806924e-34,-2.4946782e-34,2.3134904e-34,5.2132072e-34,-1.8478136e-07,1.6880641e-34,1.2549596e-34,-9.600803e-12,-2.354089e-34,1.6499514e-34,2.488551e-34,1.5861827e-35,-1.4507217e-34,-5.4108446e-34,-6.2431974e-35,-2.0950563e-05,6.1357866e-35,-4.1317543e-34,-2.3421437e-10,-3.0159847e-34,3.2813998e-34,4.382473e-34
neuron_34,-3.642361e-35,-1.2395349e-34,-4.792314e-34,-5.1306517e-34,1.9931223e-34,1.3588422e-35,-1.5397095e-34,-2.2530296e-34,-5.004103e-34,1.4856552e-34,-7.3926725e-35,1.9156487e-34,3.2661104e-34,-3.878147e-34,4.635777e-34,-2.6041548e-34,-2.6182667e-34,4.0106765e-35,-4.0451617e-34,-3.8238418e-34,-7.38415e-35,4.041159e-35,-1.2981866e-34,1.0750865e-34,3.5384437e-34,3.252401e-34,1.5247895e-34,-7.8226205e-35,1.3198818e-34,1.0535655e-08,1.3199022e-34,-4.326128e-34,-4.828501e-34,2.3269305e-35,1.4344227e-34,-4.2104444e-34,1.9158427e-34,-5.3810844e-34,-3.3265776e-34,-3.176744e-34,2.0292573e-34,-5.551058e-34,3.1477817e-34,5.5370045e-34,-2.0498904e-34,1.3709491e-34,1.1931335e-34,-1.3075556e-34,-4.928701e-34,-4.8850538e-34,-1.6671302e-34,9.515897e-12,-4.8412514e-34,5.93355e-34,-3.8826285e-34,1.7355954e-34,5.372472e-34,-5.2351596e-34,-1.6161798e-34,2.351503e-34,-4.854057e-35,-1.6774892e-34,-3.3982003e-34,1.801064e-34,4.11473e-34,3.5982617e-34,1.9919521e-35,3.5931258e-34,-4.682631e-34,-5.6437247e-34,4.5053833e-34,4.479192e-34,-1.2939185e-34,5.323711e-34,2.8482155e-34,-7.4437523e-10,4.2711367e-34,-5.209791e-35,2.4527865e-34,1.0349171e-05,-5.9127e-34,5.942565e-35,3.8355058e-34,-2.108543e-34,-4.3259661e-35,-2.020234e-35,3.4016823e-34,-5.421233e-34,9.4048364e-35,1.6850418e-34,2.3859303e-34,3.5500756e-35,-2.504945e-34,2.9212316e-34,-1.484429e-34,5.7623403e-34,2.6172602e-34,3.630382e-34,2.6742496e-37,2.6270462e-34,-4.5987015e-34,-1.4552987e-34,3.3115145e-34,-1.6234808e-34,9.667706e-36,-2.8516758e-34,3.5862422e-34,4.9535185e-34,-3.4722524e-34,5.009222e-35,-5.500726e-34,1.8933836e-10,5.68632e-08,-6.502238e-35,3.128806e-34,1.1847514e-35,-2.3717156e-13,8.192755e-35,1.7479674e-34,-4.5480565e-34,-4.9064985e-35,-2.075196e-34,-2.075555e-34,-2.3947598e-34,1.4080751e-34,8.294582e-35
neuron_35,-0.017654499,0.00041482178,-1.2229259e-05,0.101847365,0.036187585,-0.065738425,-0.029734813,-0.01718302,-0.025015552,0.03942575,-0.044472888,-0.045321725,-0.0022108713,0.018599162,-0.006623302,4.1134095e-24,-1.7545692e-05,-1.2252523e-17,-0.011126878,-0.020550186,0.012221052,0.009743498,0.0025181205,0.027349258,-0.00021387302,-0.056117643,0.030732,-0.03756793,-0.0036945583,-3.761996e-14,-0.0036059322,-3.861818e-34,-0.0013131257,-0.0024889356,0.0015242846,4.118822e-05,1.2846469e-05,0.0011,1.7776282e-34,0.00046406343,-0.0015703201,0.015876532,0.01373427,-0.036673386,-0.07314111,-0.01940431,0.0047436627,-0.0058219247,6.956451e-12,0.00024354493,1.6282209e-07,-1.4187046e-34,0.0030713978,-5.3467012e-08,-2.6598556e-07,3.0935475e-08,6.463755e-08,-1.12411826e-07,-1.593533e-07,0.002125416,-0.0033296929,2.379654e-08,0.071815416,-0.104594685,-3.1651373e-07,-2.3519409e-09,-0.008187877,-0.04287634,0.068520494,-0.0019683389,1.9350832e-34,-1.5290011e-06,-0.0567747,5.6987617e-34,-0.0005666109,2.553678e-34,-4.4742606e-05,9.8955496e-08,1.6213092e-07,-5.1988522e-08,6.353326e-07,1.087815e-05,-0.0030862323,-2.5551546e-07,-1.6405141e-07,-1.00994804e-07,-1.0601984e-07,4.6644303e-08,6.5734716e-06,3.6597328e-07,-0.017182501,0.0006173514,-0.00034248657,-0.022605885,-0.0025832416,0.005566344,-4.889111e-08,-0.0067851283,0.009390382,3.3513977e-08,-6.9180786e-09,-0.016644044,0.071125254,4.9134567e-08,-0.00028054434,6.9511316e-06,-3.7373817e-07,-1.9196688e-07,0.0031011964,-2.3813229e-34,0.0025789973,-0.008043965,0.025483545,0.02644429,-0.022833114,-7.3987096e-08,-3.704104e-08,3.064202e-07,1.252885e-05,-0.0002996666,-0.013921938,-0.08258309,-0.015006031,0.0016107484,-0.0012883763,-0.018049192
neuron_36,-1.3960568e-35,-2.68443e-35,-1.5839058e-08,3.065801e-34,2.5892054e-34,-3.916447e-34,3.2161833e-35,6.884211e-36,-3.8217422e-34,1.4704975e-34,2.3800425e-34,3.1463413e-34,-4.217322e-34,-2.801646e-34,-3.6183718e-34,1.8817272e-34,3.2607619e-34,-3.8826454e-34,5.573737e-34,-5.9798683e-35,3.338723e-34,4.641838e-34,1.3053155e-34,4.1392614e-34,1.0327218e-34,4.2421405e-34,-1.7293478e-34,6.555064e-35,-1.9981884e-34,3.2519005e-05,-1.8392576e-34,-2.0513869e-34,-1.1875459e-34,2.122185e-34,3.5933852e-34,1.0440888e-34,2.499789e-34,-1.9842547e-34,3.6381476e-35,3.7015582e-34,6.168411e-35,2.2638708e-34,-3.968903e-34,-2.7870519e-34,-1.4706368e-34,-5.440859e-34,4.02807e-34,-2.5394409e-34,-1.0642556e-34,1.0871718e-34,-3.31737e-34,8.599182e-12,4.9119377e-34,-4.1662936e-34,-9.265026e-35,7.969131e-35,2.015118e-34,3.3186214e-34,2.1538333e-34,3.7655279e-34,-4.865445e-34,9.63254e-35,8.159014e-35,1.0885453e-34,-4.6597845e-34,2.413188e-34,4.1467267e-34,3.530353e-34,-4.175822e-35,-5.1123434e-34,-2.1858921e-07,-1.5328446e-34,-1.8723246e-35,4.628878e-06,1.7699767e-34,7.28915e-13,-2.6481546e-34,-5.818349e-34,-5.5524457e-34,4.7735926e-34,8.948772e-35,1.3976228e-34,4.716525e-34,5.584378e-34,4.21813e-34,-8.7811935e-07,-4.463668e-34,-3.9810247e-34,-3.4551627e-34,1.208691e-34,9.356873e-35,-4.0237934e-34,-5.1945054e-34,-4.750429e-34,-4.2997526e-34,-4.8447986e-34,-4.5845767e-34,-3.6663772e-36,-1.034789e-34,-3.2372522e-34,-5.1434756e-34,1.3648665e-34,2.0271804e-34,5.8120867e-34,-2.6545888e-34,-2.0108576e-34,1.3099824e-34,2.4222576e-34,-3.178702e-36,-3.2904548e-34,-1.8251717e-34,-2.2767259e-35,-5.469748e-34,5.0809173e-34,5.7690035e-34,-9.830733e-35,1.682103e-34,4.498572e-34,2.356702e-34,-5.2184446e-34,-4.6747886e-34,-1.6631296e-34,-3.256666e-34,1.2081664e-34,5.500733e-34,-2.2622458e-34
neuron_37,5.523002e-35,3.1483522e-34,-2.8862264e-13,-2.4128064e-34,-1.7629111e-34,1.0555076e-34,-3.6386383e-34,-3.7634367e-35,1.4656758e-34,-2.9884235e-34,-6.906016e-35,1.016408e-34,2.4965796e-34,5.603974e-34,-3.975642e-34,-1.3767236e-34,5.0125853e-34,-2.3380436e-34,-1.7313698e-34,-3.8515513e-34,-2.33258e-34,-5.8080023e-34,-1.4940487e-35,-2.1501555e-34,1.1317256e-34,1.5098749e-35,2.089087e-34,1.9513094e-34,2.2930701e-34,1.2053813e-34,2.2929854e-34,4.039416e-34,-2.8416873e-35,-6.647704e-35,-2.8243162e-34,-4.8377984e-34,-1.06723456e-10,-1.3646828e-34,-3.9522014e-35,2.8528366e-34,-3.91975e-34,-2.9439613e-35,-5.6423187e-34,1.2015079e-34,-5.0457576e-34,5.146856e-35,2.2019213e-34,-1.608687e-35,-5.1828574e-34,-2.2054662e-35,2.6237695e-34,4.0306825e-09,4.1062764e-34,-4.357227e-34,-4.1923877e-34,-1.7106235e-34,1.728491e-34,7.1609233e-35,3.1869607e-10,3.2765289e-34,2.1945605e-34,2.1912854e-08,3.3876567e-34,3.2086347e-34,5.300032e-34,5.3888775e-34,-3.5474698e-35,2.0788154e-34,4.15001e-34,1.1803286e-34,2.393655e-13,-5.1233738e-34,-3.3918172e-35,-8.126839e-13,-3.7007354e-34,-4.0761334e-13,4.037779e-34,-4.8326336e-34,-1.7963041e-34,4.6728257e-09,4.0277285e-34,-3.2884601e-34,-4.4092977e-34,-5.5824374e-34,4.589255e-34,-3.413878e-34,-4.2088575e-34,-4.521686e-35,2.2132116e-34,-5.06353e-34,-2.134023e-07,2.5216631e-34,2.5271971e-34,2.5404173e-34,4.782577e-34,2.037883e-34,4.5452546e-34,-2.8487618e-35,4.6123735e-34,4.1410315e-34,-2.4197551e-34,2.4933863e-07,2.9208697e-34,-4.4610075e-34,-2.021918e-13,4.5401706e-34,-2.7624117e-37,1.2895761e-34,-2.8054364e-34,2.7080672e-34,-5.9075956e-34,5.017091e-34,3.34724e-34,5.5710764e-34,-5.798495e-34,9.10942e-35,-4.1876766e-34,-8.021206e-35,2.568868e-13,5.0846656e-34,2.1935836e-34,3.3882052e-35,-4.796969e-34,-1.1059492e-34,-5.2802637e-34,-4.0774304e-34
neuron_38,-1.5207476e-34,1.1518607e-34,4.027579e-34,1.3614208e-34,-4.1722427e-34,3.7974891e-34,-1.4576256e-34,8.1570176e-35,2.8192696e-34,4.517649e-34,3.7637476e-34,-2.276757e-34,-1.1844704e-34,-4.4941596e-34,-9.183476e-35,-2.8431767e-34,3.5697435e-34,5.0266434e-34,-3.7276492e-34,-1.6348599e-34,-2.048162e-34,-3.2242478e-35,5.0817323e-34,1.219046e-34,3.3734576e-34,-1.0231452e-34,-6.751231e-35,1.1537064e-35,-4.725767e-34,1.0108223e-34,1.4798565e-34,-2.6704293e-34,4.2894276e-34,2.6290188e-34,1.3944933e-34,1.889992e-34,4.660914e-34,2.5737775e-34,5.5627207e-34,1.652189e-34,1.8111255e-34,1.4656206e-34,3.5179713e-34,1.6248149e-34,4.023245e-34,-1.0885583e-35,-1.7177621e-34,-1.2235183e-34,6.988957e-36,2.6773261e-34,2.0093515e-34,3.3629998e-34,5.1486653e-36,3.9387803e-34,-3.4884159e-34,-5.356245e-34,-1.8364482e-34,2.755509e-34,4.9405513e-34,-2.9344518e-34,-5.84341e-35,-4.2230884e-34,-3.914568e-34,-4.6480645e-34,-4.3766277e-34,1.2585919e-34,4.06652e-34,-2.2708002e-34,1.2271702e-35,7.307442e-36,4.650323e-34,4.920061e-34,-1.4859285e-34,-1.2211979e-34,3.7767554e-34,1.5784713e-34,-5.0963025e-34,-3.3976654e-34,2.5161732e-35,-3.6736035e-34,4.7044312e-34,2.5337345e-34,3.556708e-34,2.001606e-34,-1.4064831e-34,-1.1222151e-34,3.3502684e-34,2.5885782e-34,4.002277e-34,-2.7023513e-34,3.4215996e-34,3.9393846e-34,-4.671866e-34,-1.8245486e-34,1.562625e-34,-2.2270209e-34,1.5665813e-34,3.6693747e-34,2.6177573e-34,-5.1737914e-34,5.550268e-34,3.4035475e-35,5.908287e-34,-3.6286069e-34,4.290491e-34,-2.663189e-34,2.5827714e-34,1.527621e-34,-8.6971796e-35,3.5282982e-34,-5.1122617e-34,3.754929e-34,-1.3733144e-34,-1.7466331e-35,4.1954734e-34,-5.8822454e-34,-4.492023e-34,-3.683457e-34,1.0916655e-34,-8.4440305e-35,-1.760278e-34,-2.9979482e-34,-4.3304082e-34,1.2422096e-34,3.4779608e-34,-4.2823195e-34
