,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,input_15,input_16,input_17,input_18,input_19,input_20,input_21,input_22,input_23,input_24,input_25,input_26,input_27,input_28,input_29,input_30,input_31,input_32,input_33,input_34,input_35,input_36,input_37,input_38,input_39,input_40,input_41,input_42,input_43,input_44,input_45,input_46,input_47,input_48,input_49,input_50,input_51,input_52,input_53,input_54,input_55,input_56,input_57,input_58,input_59,input_60,input_61,input_62,input_63,input_64,input_65,input_66,input_67,input_68,input_69,input_70,input_71,input_72,input_73,input_74,input_75,input_76,input_77,input_78,input_79,input_80,input_81,input_82,input_83,input_84,input_85,input_86,input_87,input_88,input_89,input_90,input_91,input_92,input_93,input_94,input_95,input_96,input_97,input_98,input_99,input_100,input_101,input_102,input_103,input_104,input_105,input_106,input_107,input_108,input_109,input_110,input_111,input_112,input_113,input_114,input_115,input_116,input_117,input_118,input_119,input_120,input_121,input_122,input_123,input_124,input_125,input_126
neuron_55,-5.502823e-34,1.0994841e-34,2.6386714e-35,-3.6859552e-34,2.742104e-34,-5.109249e-34,3.3361838e-34,-1.8566894e-34,-4.170587e-34,0.04167008,3.6857938e-34,0.029254751,0.031783335,1.910002e-34,1.5045593e-34,2.6541432e-34,-1.5946674e-34,1.9190664e-34,1.4395502e-34,1.2037156e-34,-5.636422e-34,1.0959419e-34,-1.3984755e-34,-6.9244567e-35,-3.2288187e-34,-3.0344448e-34,3.5104355e-34,7.21338e-35,4.513496e-34,0.031174663,0.041858844,1.2899348e-34,2.5826786e-34,-7.3312334e-35,-0.03535326,-6.1166814e-35,6.899307e-35,5.3502786e-36,-3.0204185e-34,1.8772002e-34,4.856867e-35,-2.5847886e-34,-0.027132945,5.0890475e-34,2.3928244e-35,-0.03920154,4.5489914e-34,-3.89368e-34,-0.032797586,-0.02489404,4.151265e-34,-4.028644e-34,-5.215824e-34,-5.6452295e-35,-4.601269e-34,-3.967607e-34,2.5727292e-34,-4.504141e-34,-3.0182714e-34,3.723275e-34,4.3421485e-34,-2.5529182e-34,-4.6274846e-34,-2.9024737e-34,2.6755771e-34,-0.030810978,2.0138735e-34,-1.9551352e-34,1.0771512e-34,3.4074544e-34,3.3191488e-34,-0.019090924,-1.9516398e-34,3.4007988e-34,3.1652022e-34,3.9951104e-34,2.6843956e-34,-1.8070588e-34,0.028155737,1.1753979e-34,7.958821e-35,-2.2177655e-13,-2.206947e-34,1.5171853e-34,-0.034881387,-4.090469e-34,1.1846981e-34,2.7092739e-34,-3.4237195e-07,2.10501e-34,2.4079724e-34,-0.04184418,-4.8027232e-34,-3.1410343e-34,-2.17141e-34,4.2116964e-35,1.3017803e-34,-5.411269e-34,0.029635629,-1.9290886e-34,5.1644187e-34,2.7465106e-34,-8.711699e-35,-4.57814e-34,8.724922e-35,4.935349e-34,-0.034578424,4.359879e-34,5.5329977e-34,1.2986882e-34,1.3565206e-34,2.5101056e-34,1.9544545e-34,3.2372965e-34,5.4761534e-34,-5.210941e-34,-2.526917e-34,1.1568022e-34,1.9364177e-35,-2.323974e-34,-0.033611618,-3.7417011e-34,1.6071719e-34,1.8361826e-34,4.004946e-36,2.0915938e-34
neuron_56,-3.3930995e-35,-4.065448e-34,3.3791172e-34,-1.881618e-35,2.901566e-34,-5.198147e-34,-1.8154562e-34,2.1697004e-34,-4.233056e-34,3.1863505e-34,4.8860805e-34,-5.2368563e-34,2.153589e-34,-4.056317e-34,5.726145e-35,3.1395601e-34,6.8361023e-35,-4.379971e-34,3.3124767e-34,-1.9187463e-34,-3.525732e-34,-8.7320163e-35,9.285007e-35,5.0913397e-34,3.4602045e-34,-1.560668e-34,4.219279e-34,1.3537092e-34,4.531944e-34,-1.7506291e-34,-2.5086363e-34,5.5387214e-34,4.553946e-34,-5.849451e-34,-5.593199e-34,-1.2512868e-35,-4.851441e-34,-4.8860245e-34,-9.17387e-35,1.1197479e-34,-5.4797616e-34,1.0787163e-34,1.0795405e-34,-7.7606e-35,4.3453825e-35,2.204571e-34,4.6475e-34,-1.6630154e-34,-3.5240577e-34,4.1532755e-34,1.2053822e-35,-3.055412e-34,-3.3507625e-34,-1.159242e-34,2.0428186e-35,-5.2528554e-34,-3.4497467e-34,4.649349e-34,4.534177e-34,-1.2200105e-35,-5.879191e-34,-2.7658473e-34,-4.606431e-34,-2.4365647e-34,4.655893e-34,5.455199e-34,-3.5960652e-34,3.3902945e-35,7.4147813e-35,1.487842e-34,-7.407791e-35,1.8473324e-34,2.1447312e-34,3.4196882e-34,4.7724074e-34,-2.668696e-35,2.262372e-34,-3.3202323e-35,1.6252415e-34,-2.2633326e-34,-1.7124044e-34,2.5325406e-34,4.5944114e-34,2.8027514e-34,-3.1382898e-34,9.4223334e-35,6.0639156e-35,2.713783e-34,5.7629768e-34,-5.158768e-34,7.626124e-35,-3.6156652e-34,-1.8095109e-34,-5.174052e-34,-3.8324133e-34,-1.643441e-35,-5.7277487e-34,-4.836286e-34,-3.1365523e-34,-3.069515e-34,-4.2401473e-34,1.4651001e-34,9.364245e-35,-1.2454248e-34,-1.3516828e-34,-5.2444675e-35,2.7574237e-34,1.8077928e-34,1.931242e-34,3.282522e-35,-6.059411e-35,-8.347766e-35,-2.7017415e-34,2.009951e-35,4.468159e-34,-1.2209405e-34,-4.03725e-34,1.3766687e-34,-1.3524468e-34,1.5357117e-34,-1.0492304e-34,-2.9691353e-34,-1.1087849e-34,-4.6198586e-34,8.968728e-35,9.505442e-10
neuron_57,-2.5816753e-34,2.6880135e-34,-5.0449747e-34,1.5953752e-34,3.0813194e-34,-1.4877616e-34,1.6631799e-35,-1.0302152e-35,-3.960932e-34,-0.028298879,-4.8761007e-34,-0.025686737,-0.019847233,-4.2418595e-34,6.911195e-38,-9.740373e-35,1.7367636e-35,2.076459e-34,4.0069544e-34,1.5645457e-34,4.4412528e-34,4.2430313e-34,-4.1075992e-34,-4.6194995e-34,-3.2366844e-34,3.899207e-34,5.1165926e-34,4.53573e-34,-4.309526e-35,-0.018284967,-0.034290217,-5.066697e-34,-5.4328116e-34,-6.778619e-35,0.04218044,3.404222e-34,9.676409e-35,-3.9525098e-34,9.032485e-35,5.859219e-34,-4.8351683e-34,1.9919108e-34,0.03066962,3.9460243e-34,1.08363016e-35,0.06219041,-8.751624e-36,-1.2212328e-34,0.03640707,0.054563865,2.051621e-35,-4.1844086e-34,3.2599087e-34,3.8607292e-35,2.441526e-34,2.4169633e-34,-4.022831e-34,1.2812499e-34,3.393317e-34,4.3375145e-34,3.2377725e-34,5.031728e-34,3.6477537e-34,3.227272e-34,4.6218704e-35,0.057542093,-5.5078426e-34,5.027303e-34,-2.1141165e-34,-1.7071451e-34,4.183076e-34,0.018762663,1.5651106e-34,1.9454572e-34,2.377931e-35,-2.1025291e-34,4.5969213e-34,-2.1864767e-34,-0.016540913,-4.4551934e-34,8.613078e-35,6.466485e-13,5.044101e-34,5.668057e-35,0.059917912,-1.1129326e-34,-2.583163e-34,-3.3066656e-35,4.6114845e-34,-2.2655266e-34,3.3956276e-34,0.066702396,5.055215e-35,-5.1793594e-34,-3.7389821e-34,1.0177136e-34,-3.524621e-34,-1.8513423e-34,-0.018343193,-1.7933399e-34,-2.7995107e-34,5.21967e-34,2.1867483e-34,2.8872143e-34,-3.4093675e-34,3.4209953e-34,0.037796862,-1.8197534e-34,2.6134936e-34,1.8101488e-34,4.664749e-34,3.692495e-34,-1.0353196e-34,3.699279e-34,1.3341434e-34,-2.1836259e-34,-1.8973358e-34,-5.5675637e-34,4.4322432e-34,-3.9214524e-34,0.051304866,-2.366501e-34,-2.6645266e-35,-5.9002534e-34,-1.9932665e-35,2.882797e-34
neuron_58,3.3056995e-34,4.787027e-34,-1.8858207e-35,3.9143186e-34,-4.0830934e-35,3.7469367e-34,-1.1892155e-34,-2.263195e-34,-3.3661566e-35,-3.1007463e-34,-3.6644618e-34,4.6777843e-34,-4.4304483e-34,2.4151344e-34,-9.097091e-35,3.3524107e-34,-1.5511321e-34,1.1298441e-35,3.3708037e-34,-3.995112e-34,3.3364221e-34,2.464647e-34,-5.2608827e-34,1.7119973e-34,1.751139e-34,4.763038e-34,-2.0620588e-34,1.3477486e-34,-3.9830313e-34,-4.4043133e-35,-8.989649e-35,-3.9674257e-34,-2.360995e-34,-4.4216133e-34,-3.8285254e-34,5.5279587e-34,-7.017864e-35,-2.6637405e-34,-1.2744783e-34,-8.3129675e-35,-4.980496e-34,-4.602265e-34,2.6438601e-34,1.1042475e-34,-3.7520636e-34,-5.2404457e-34,3.5124423e-34,-2.3432217e-34,-3.9906536e-34,1.9900844e-34,-3.875984e-34,8.802124e-08,-5.2605797e-34,3.747639e-34,-9.082115e-35,-2.4300223e-34,-4.11043e-34,-2.8010662e-34,-1.4396238e-34,4.1719103e-34,1.7583592e-34,3.2256116e-34,-4.1104677e-34,-3.4936633e-34,4.8835504e-34,5.677379e-34,2.5965667e-34,1.6187958e-34,4.4380867e-34,-3.7497896e-34,1.9575466e-34,-4.404421e-34,2.5782411e-34,3.7582878e-34,-4.581964e-34,-6.293484e-35,2.3467099e-34,4.852427e-34,-5.269138e-34,3.973171e-34,4.836451e-34,5.9029584e-35,3.249312e-34,-4.441124e-34,3.9472568e-34,-5.5724383e-34,-1.1297125e-34,-3.1408206e-34,6.760392e-35,4.690834e-34,-2.633279e-34,5.2126663e-34,-3.8194337e-34,-2.6454927e-34,5.8291993e-34,-4.873345e-34,1.6163509e-34,-2.53632e-34,-5.564915e-34,-8.7910694e-35,3.8102506e-34,3.1714645e-34,3.0843571e-34,9.8205206e-36,5.0357953e-34,-9.676143e-35,1.5964737e-34,-2.1571658e-34,1.2587013e-34,-3.938108e-35,5.365821e-34,-1.0797343e-34,-1.06281564e-35,-2.8062756e-34,1.8854466e-34,5.4593663e-34,4.853067e-34,1.31817e-35,3.4160917e-34,5.148476e-34,-1.1023047e-34,2.3868716e-34,3.274208e-34,1.537509e-34,2.526255e-34,-4.8692943e-34
neuron_59,3.4027972e-34,-1.4366397e-34,-1.1931323e-34,-5.330034e-34,3.6851383e-34,5.0271407e-34,-4.272283e-34,5.506879e-34,1.8543286e-34,5.5454e-34,-3.963433e-35,-5.6699593e-34,-3.494718e-34,-6.8694604e-35,-3.3840237e-34,-3.6984083e-34,-2.8438758e-34,-1.7460744e-34,3.2504717e-34,1.8525743e-34,1.4842997e-34,-2.8286676e-34,-1.5305607e-34,5.5021803e-37,3.933842e-34,5.584444e-34,1.4342822e-34,5.5810764e-34,-4.151277e-34,3.005448e-34,5.314866e-34,1.0039686e-34,4.819839e-35,5.0237644e-34,3.0815043e-34,-5.3331123e-34,8.183645e-36,2.3218305e-34,-3.2243064e-35,2.0033693e-34,5.5932946e-34,-6.0248746e-35,-2.354303e-34,-2.0826408e-34,-3.0262778e-34,5.26378e-34,1.4787398e-34,-1.9233452e-34,1.2832789e-34,-1.6421964e-34,-5.7541284e-34,4.2876294e-34,-4.7825906e-35,1.18369e-34,-5.452969e-34,4.3569896e-34,-1.1583794e-34,2.903151e-34,5.124781e-34,5.6091766e-34,1.031551e-34,-5.063917e-34,-4.1931824e-35,-2.5283538e-34,4.596925e-34,2.4576347e-34,-3.4174938e-35,3.7011172e-34,1.0206758e-34,4.2939753e-34,-1.7425037e-34,-7.5567326e-36,4.409769e-34,-2.031273e-34,-8.1559575e-35,3.919614e-34,-3.985543e-34,2.0071405e-34,7.330529e-35,-2.2674122e-34,-1.6735499e-34,1.1975403e-34,5.902899e-34,3.801034e-36,2.5434454e-34,1.5073611e-34,-5.807551e-34,-2.5783036e-34,-5.9001896e-34,4.318023e-34,-5.1135304e-34,-9.819799e-35,-2.4728898e-34,-3.003983e-34,-2.6152724e-34,2.4984007e-34,2.1737343e-34,-5.4133834e-34,-5.7879707e-34,1.4666534e-34,-1.7619797e-34,1.5879099e-34,-1.468131e-34,2.6627298e-34,3.699308e-34,1.2194739e-34,-2.8349158e-36,1.3517471e-34,-5.700718e-34,-5.727478e-34,3.902008e-34,-1.2887877e-34,-5.4451805e-34,-1.131131e-34,-8.0835176e-35,2.8719437e-34,1.9114686e-34,3.563701e-34,-5.418265e-34,-1.715684e-34,2.9115177e-34,1.5942346e-34,-2.328978e-34,1.4275594e-34,3.1820074e-34,-3.223325e-34
neuron_60,-4.670244e-35,-4.0582565e-34,2.4223917e-34,-3.702107e-34,3.388285e-34,-5.3302603e-34,-1.2537005e-34,3.4635528e-36,2.279161e-34,0.03622635,-6.065281e-35,0.030056244,0.034220193,-2.0497775e-34,-1.9747752e-34,4.571382e-34,-6.127145e-35,1.6886447e-34,5.5439702e-34,-3.449591e-34,-5.6294535e-34,1.0489099e-34,-2.8774864e-34,-2.4076808e-34,4.13013e-34,3.5932475e-34,-4.754712e-34,-5.4129834e-34,3.6468936e-34,0.02778922,0.040268976,3.6444905e-34,-2.6968412e-35,-2.6506984e-34,-0.040791094,2.1279072e-34,2.3405762e-34,5.715335e-35,1.9181836e-34,-3.4087995e-34,-4.6996631e-35,5.7715703e-34,-0.03530794,2.5281713e-34,4.6624973e-34,-0.04245793,1.019248e-34,-3.8277274e-34,-0.03676903,-0.026559183,7.7782484e-35,-1.2799421e-34,-9.796506e-35,-3.2087423e-34,-1.8809109e-34,4.6586894e-34,-4.6059547e-34,7.655368e-35,4.906909e-34,4.875381e-34,-4.225166e-34,-2.0830664e-34,-3.620042e-35,2.0647496e-34,-2.4822882e-34,-0.030232605,-4.570696e-34,-3.5489504e-34,2.1363076e-34,4.724625e-34,-7.5522883e-35,-0.02391245,5.3557387e-34,-3.8220377e-34,3.4083769e-34,3.2099036e-34,2.8940152e-34,3.5303787e-34,0.027693124,-1.5653604e-34,-5.767116e-34,-1.9838877e-14,-5.281069e-34,-5.3957326e-34,-0.038802244,4.093502e-34,-9.3286325e-35,-2.9184788e-34,3.9553236e-34,-1.6190217e-34,-2.7963633e-34,-0.042710483,-7.65063e-35,-2.761434e-34,2.0212134e-34,-8.483296e-35,7.291472e-35,5.078193e-35,0.038519014,-1.3567446e-34,3.7719258e-34,3.0157592e-35,-5.1630265e-34,6.7166e-35,-2.730299e-35,-3.5246693e-34,-0.044343606,-5.4315186e-35,-2.2863788e-34,3.9424033e-34,5.5097206e-34,-3.381814e-34,1.3912644e-34,-3.4425358e-34,1.2927924e-34,-1.5560301e-34,-5.028543e-34,-1.6294202e-34,-5.4117813e-34,1.7598859e-34,-0.040078115,3.1344867e-34,-5.0745724e-34,2.3007834e-35,2.8004647e-34,3.2575667e-34
neuron_61,1.1423156e-34,5.852546e-34,-3.44577e-34,5.1028963e-34,4.6465786e-34,-2.6018647e-34,7.308758e-35,5.885851e-34,-2.815107e-34,-0.02997351,-1.8559125e-34,-0.029229071,-0.023549234,-5.884613e-34,-7.3902015e-35,3.0090867e-34,1.7891877e-34,-2.4184598e-34,4.632192e-34,2.4593261e-34,-2.5452244e-34,-1.5915795e-34,1.5545562e-34,3.5527882e-34,1.4276383e-34,-1.9105175e-34,-1.2547803e-34,2.5781091e-34,-4.98424e-34,-0.021358008,-0.03796515,-2.8088764e-34,-2.116213e-34,2.1807776e-34,0.03723383,2.836911e-34,1.4586542e-34,-2.3920536e-34,2.7307804e-34,-4.309015e-34,-5.5213337e-34,-1.5757325e-34,0.04172038,-3.6457815e-34,1.2800599e-34,0.06252481,2.1022252e-34,7.050005e-10,0.03842878,0.05935708,-4.3522977e-35,2.6754797e-35,-3.2304768e-34,4.4149235e-34,3.064168e-34,-4.0976016e-34,2.7349908e-34,-9.663459e-35,3.5756619e-34,-2.5825182e-05,-3.0017575e-34,4.99532e-34,-5.1958705e-34,7.9175313e-35,-2.2980155e-34,0.06134124,5.8287117e-35,7.1729836e-36,-1.3836407e-34,3.1023027e-34,1.8225691e-34,0.015399466,-2.1357258e-34,4.32061e-34,5.4843093e-34,-3.5723305e-34,6.981252e-35,-1.581712e-34,-0.022537723,-5.600096e-34,-2.7776817e-34,1.7135754e-13,1.3765029e-34,-2.232319e-34,0.06212194,5.4783244e-34,1.7367765e-34,-5.8384086e-34,-3.6487473e-34,-4.1935564e-34,-4.7319745e-34,0.06259977,4.7958053e-34,-3.6945172e-34,-3.3106265e-34,6.2145585e-35,2.183349e-34,-5.889842e-34,-0.024189929,-5.3046345e-34,3.1376116e-34,3.6960366e-34,1.538634e-34,2.1885822e-35,1.9798602e-35,3.140624e-34,0.038659796,-1.330109e-34,-3.6975744e-34,-3.8586713e-34,2.855038e-34,-9.486648e-35,-3.8342761e-34,1.3819791e-34,3.1475985e-34,1.8998009e-34,-3.9691e-34,-2.3340524e-34,-1.4679998e-34,4.3472026e-34,0.053772926,-2.44662e-34,-4.870737e-34,-3.3390592e-34,-4.991351e-34,-3.9672934e-34
neuron_62,-1.5718266e-34,-1.2822536e-34,-8.256286e-35,-3.896466e-34,4.0305516e-34,-3.245777e-35,2.077129e-34,9.698549e-35,4.808724e-34,7.587266e-35,-3.763552e-34,-2.0219467e-35,-4.952565e-34,2.568279e-34,-3.1636594e-34,2.4123787e-34,-4.0078154e-34,1.914383e-34,-4.057439e-34,-4.0058443e-35,-1.9238772e-34,-2.6677337e-34,4.042381e-34,-1.03730705e-11,-4.3788294e-34,-4.5804148e-34,5.8222327e-34,1.1555753e-34,2.7113085e-34,4.8758656e-34,-2.4060542e-34,-5.17649e-34,-3.837056e-34,8.445766e-36,-1.1340671e-34,-1.2966281e-34,-1.8055547e-34,-4.331444e-34,4.293909e-34,9.363625e-35,-5.3225503e-34,-4.8176883e-34,-4.886252e-35,-1.0165997e-35,-2.8833336e-34,3.1593739e-34,-3.204078e-34,2.3026757e-34,4.9593546e-34,3.0853292e-34,-1.8748059e-34,-1.5396368e-34,-3.7785623e-34,2.9775272e-35,5.609628e-35,-1.329049e-34,4.8254213e-34,-2.0628498e-34,3.6200703e-34,5.029402e-34,1.3546613e-34,-1.5274525e-34,6.2517244e-35,-4.4616778e-35,-4.0303674e-34,6.836207e-35,3.6188002e-34,3.5990338e-34,-2.1622952e-34,8.66744e-36,2.0064366e-34,1.9753806e-34,1.2911325e-36,-1.3893043e-34,-4.4600276e-34,9.744143e-35,3.2780276e-34,5.003413e-34,4.4738654e-34,1.2929328e-34,1.8801956e-34,-2.051226e-34,4.4371743e-34,1.4087627e-34,-1.3776235e-34,4.5137045e-34,3.7774557e-34,5.4288296e-34,-5.760613e-34,2.898557e-34,3.818687e-34,4.8529265e-34,-1.9060044e-34,4.507962e-34,-2.7097197e-34,-1.3601672e-34,5.5396788e-34,-2.580782e-34,6.8098425e-35,5.481615e-34,-3.599732e-34,4.176821e-34,2.379803e-34,-1.6551365e-34,3.424556e-34,-2.2499348e-34,-4.5014495e-34,4.349444e-34,1.6556653e-34,-4.0472275e-34,-3.102529e-34,2.3997722e-34,4.5693357e-34,-2.3577673e-34,2.0013482e-34,-4.898817e-34,-1.684915e-34,-3.2847573e-34,3.6755073e-34,3.415578e-34,-3.7793932e-34,3.3397193e-34,-3.1942865e-34,-2.8277013e-34,4.6130453e-34,1.1478571e-12
neuron_63,7.944389e-35,2.084017e-34,7.7506685e-35,-6.923295e-35,5.6060336e-34,-5.800856e-34,-2.7985559e-34,1.2689745e-34,-4.170573e-34,3.937916e-34,-4.040682e-35,4.094659e-34,-1.6815892e-34,2.6733905e-34,-5.7048403e-34,7.1085283e-35,-8.152125e-35,4.1922674e-34,5.721352e-34,2.8436632e-36,-3.8260943e-34,5.918995e-35,4.2965044e-34,-4.833542e-34,5.766176e-34,8.5090076e-35,-1.9893228e-34,5.2000665e-34,-3.7928967e-35,8.1424645e-35,5.018097e-35,3.7226088e-34,-1.0106655e-34,1.5524563e-34,3.8088616e-34,6.4138014e-35,-3.7008454e-34,-4.4220504e-34,2.0243542e-34,-2.484949e-34,1.9300035e-34,3.7588843e-34,1.2145433e-34,-1.6357031e-34,-1.4806251e-34,2.2243094e-35,-3.6159836e-34,4.7967066e-35,6.8360036e-35,1.1772864e-34,-2.594037e-34,1.6655695e-34,-4.6636825e-34,1.8160573e-34,2.737713e-34,5.3309188e-34,3.2669963e-34,1.9309545e-34,-5.195882e-34,5.3084324e-34,-6.500169e-35,-2.9393117e-34,2.7641532e-34,-4.4321597e-34,4.039952e-34,2.5042043e-34,-5.3651353e-34,1.5210924e-34,-9.1737674e-35,-5.0213927e-34,-2.4465539e-34,2.3056817e-34,-3.806924e-34,5.7519804e-34,4.216512e-35,5.5000664e-34,-2.1241045e-34,2.4323876e-34,-2.516667e-34,-4.61039e-34,2.7813872e-34,-2.2137433e-34,1.5690951e-34,2.17363e-34,2.957824e-34,2.5449756e-34,-2.177353e-34,4.226749e-34,1.1035912e-34,2.7851591e-34,-2.0119362e-34,-1.0776269e-34,-4.014631e-34,4.081363e-34,-4.980275e-34,-4.298941e-35,8.782389e-35,4.0176955e-34,4.458906e-34,-8.792273e-35,5.4683634e-34,-2.1819995e-34,-5.0347644e-34,-2.9505696e-34,2.5864854e-34,-4.211081e-34,-1.9486028e-34,-4.2347932e-34,-3.0798097e-34,2.5414968e-34,3.4441135e-34,1.9959003e-34,-1.6437366e-34,1.4296006e-34,-5.060079e-34,-1.7038377e-34,-2.9997293e-34,1.7211655e-34,-4.312368e-34,3.1498882e-34,-6.624206e-35,2.18813e-34,1.639086e-34,4.0115503e-34,1.9129049e-34,-5.7067138e-34
neuron_64,-3.1111462e-34,-1.0522741e-36,3.9910563e-34,2.7733762e-34,-1.0945919e-35,6.9253297e-35,1.9585042e-34,-1.1735509e-34,2.6980295e-34,-0.023945786,5.615394e-34,-0.021247195,-0.017044833,-4.0770387e-34,-2.4668915e-34,-1.389659e-34,4.0261885e-34,1.8285067e-34,-1.6610866e-34,2.1375242e-34,3.7405406e-34,-1.2710196e-34,4.8492774e-34,-1.454994e-35,-2.9776884e-34,-2.4036435e-34,3.2694539e-34,-5.9081554e-34,-3.1136716e-35,-0.019296104,-0.030154528,-5.1772412e-34,4.3298526e-34,-5.3643767e-34,0.03498074,4.6540255e-34,1.8557261e-34,-3.0123792e-34,-7.7263223e-35,-4.555257e-34,-1.2778092e-34,-1.1201635e-36,0.034307443,-2.3281357e-34,-2.651711e-34,0.054115776,-4.342107e-34,1.709373e-34,0.03490751,0.051184747,-9.410142e-36,2.4557895e-34,4.2284584e-34,1.590097e-34,1.738732e-34,5.4273157e-34,8.514731e-35,-1.6829172e-34,8.587357e-35,4.5431566e-34,1.7322529e-34,1.6555699e-34,4.022818e-34,-5.5745193e-34,-3.647836e-34,0.050378807,-2.2147714e-35,-1.0819963e-34,2.1389102e-34,-4.2373087e-35,-3.1261198e-34,0.014654816,-4.6138254e-34,-5.103237e-34,-2.3787106e-34,3.3034791e-34,-1.3380698e-34,-5.053787e-34,-0.014217197,-3.5213017e-34,-5.012802e-34,8.631338e-14,-3.4535985e-34,5.0051287e-34,0.05631267,5.2633154e-34,-3.3439106e-34,-2.4923492e-34,1.7619944e-34,-3.508975e-34,-4.045059e-34,0.05692792,-5.913707e-34,-6.0065684e-35,1.9909805e-34,-4.947175e-34,2.3463795e-34,2.5001128e-34,-0.01817449,-5.568211e-34,-5.2876555e-34,4.589237e-34,-4.7106706e-34,1.8267865e-34,4.342553e-34,2.6785882e-34,0.034972083,-1.7285706e-34,1.6899555e-34,4.7001384e-35,2.4217108e-34,1.6187549e-34,2.410306e-34,5.5636846e-34,1.830919e-34,2.959249e-35,3.6966949e-34,1.4741425e-34,1.8301329e-34,-3.0123675e-34,0.04153689,4.912178e-34,-5.451037e-34,-3.126554e-34,1.415927e-34,4.485826e-34
